Customer_ID,Age,Income,Spending_Score,Purchase_Frequency,Satisfaction_Score,Gender,Education_Level,Marital_Status,Employment_Status,Loyalty_Tier,Region,Online_Shopping_Frequency,Product_Category,Avg_Discount_Avail,Store_Visits_Per_Month,Customer_Rating,Credit_Score,Days_Since_Last_Purchase,Dependents
315.0,66.0,98067.19186,9.771442538,13.0,4.0,Female,Bachelor's,Divorced,Employed,Gold,South,21.0,Home,12.65586473,3.0,3.896619717,565.3961241,316.0,1.0
316.0,25.0,106454.7677,22.84058332,45.0,3.0,Female,Bachelor's,Single,Unemployed,Platinum,North,0.0,Home,39.28492755,1.0,3.218301186,817.1738843,208.0,1.0
317.0,53.0,42798.26622,60.22430411,10.0,4.0,Male,PhD,Married,,Silver,South,28.0,Fashion,39.8063308,13.0,1.081050978,461.5220273,34.0,0.0
318.0,55.0,138873.553,73.83064831,36.0,5.0,Female,PhD,Married,Unemployed,,South,15.0,Groceries,44.38044466,8.0,3.119242753,528.6369681,118.0,0.0
319.0,57.0,74440.16824,99.83640363,9.0,3.0,Female,PhD,Married,Unemployed,Gold,North,4.0,Electronics,6.197115362,3.0,2.239554714,732.8262458,64.0,2.0
320.0,37.0,69808.00867,93.3782198,27.0,3.0,Male,High School,Divorced,Unemployed,Silver,South,25.0,Home,30.28916037,8.0,6.509495987,600.3135263,314.0,3.0
321.0,52.0,87459.30169,51.41875570550104,34.0,3.0,Female,Bachelor's,Divorced,Unemployed,,West,2.0,Fashion,14.64149455,9.0,2.498910297,600.8654805,241.0,3.0
322.0,65.0,87809.97610992633,42.70355728,1.0,2.0,Female,Bachelor's,Divorced,Unemployed,Silver,East,22.0,Fashion,27.155004604208422,2.0,5.757668538,329.3370897,35.0,4.0
323.0,42.0,41616.83794,63.98155911,32.0,4.0,Female,High School,Single,Retired,Bronze,South,9.0,,40.32300269,6.0,6.311047801,519.2298145,251.0,0.0
324.0,52.0,115944.3701,78.77951019,25.0,2.0,Male,High School,Divorced,Employed,Silver,North,18.0,Electronics,13.64151436,6.0,3.682375285,448.9035528,242.0,1.0
325.0,42.0,30763.82683,12.7152829,29.0,5.0,Male,High School,Single,Retired,Silver,East,4.0,Electronics,33.72537878,9.0,1.315584541,849.6343176,41.0,1.0
326.0,46.0,492048.8712,41.58058408,7.0,5.0,Male,Bachelor's,Married,Retired,Platinum,East,6.0,Groceries,34.45547861,12.0,1.335284926,575.6355494953684,68.0,2.0
327.0,35.0,51895.38426,84.14042628,49.0,2.0,Female,Bachelor's,Married,Retired,Platinum,South,13.0,Fashion,47.93422617,3.0,,786.4730941,106.0,1.0
328.0,63.0,70608.42983,38.99946224,3.0,4.0,Male,PhD,Single,Retired,Bronze,West,2.0,Electronics,39.88224178,1.0,7.652122004,671.9285543,38.0,3.0
329.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
330.0,19.0,66237.45314,59.18916673,20.0,2.0,Male,Bachelor's,Single,Retired,Platinum,West,12.0,,28.92203371,8.0,8.166701674,598.9439081,179.0,0.0
331.0,52.0,113475.9677,19.26314906,30.0,5.0,Female,,Married,Unemployed,Silver,East,9.0,Fashion,13.40513632,3.0,4.885595415,762.294734,11.0,2.0
332.0,33.0,58625.82303,36.86130872,35.0,1.0,Male,High School,Married,Retired,Platinum,South,1.0,Groceries,24.15035146,7.0,,785.8525639,338.0,1.0
333.0,58.0,93632.60324,34.11661759,35.0,2.0,,Master's,Single,Retired,Platinum,North,5.0,Electronics,29.72703081,13.0,5.615943423,388.2166313,203.0,0.0
334.0,53.0,81886.55229,51.41875570550104,49.0,3.0,Female,PhD,Divorced,Employed,Bronze,South,7.0,Home,35.52886633,1.0,7.417283107,486.7652277,35.0,4.0
335.0,50.0,106277.2515,51.41875570550104,39.0,3.0,Male,Bachelor's,Divorced,Employed,Platinum,West,3.0,Electronics,32.34691003,7.0,3.461525792,484.3727491,125.0,4.0
336.0,21.0,141787.8661,83.33800732,27.0,3.0,Female,PhD,Single,Unemployed,Platinum,West,24.0,Home,22.7290023,3.0,,323.1246378,62.0,1.0
337.0,50.0,115234.3726,28.03401019,26.0,4.0,Male,PhD,Single,Retired,Silver,South,11.0,Fashion,16.93908981,9.0,6.004516017,629.0307679,331.0,1.0
338.0,31.0,47942.24922,52.28979786,14.0,3.0,Male,PhD,Divorced,Retired,,West,27.0,Fashion,12.57038794,4.0,3.942798609,575.6355494953684,81.0,1.0
339.0,38.0,24053.80756,30.57383179,17.0,4.0,Female,Master's,Married,,Silver,East,14.0,Groceries,27.155004604208422,6.0,4.982421823,509.8659133,306.0,3.0
340.0,65.0,54094.32576,94.12724527,18.0,1.0,Female,High School,Single,Unemployed,Platinum,South,7.0,Groceries,34.04294034,6.0,,707.0197697,298.0,1.0
341.0,37.0,97360.13099,26.67037913,45.0,3.0,Female,Bachelor's,Divorced,Employed,Platinum,West,6.0,Home,27.155004604208422,11.0,,645.2352275,33.0,4.0
342.0,25.0,26685.35575,43.53602446,29.0,2.0,Male,Master's,Divorced,,Gold,South,13.0,Groceries,21.76373538,8.0,6.582509354,506.6068045,239.0,1.0
343.0,24.0,84527.61214,87.4002948,20.0,2.0,Female,Bachelor's,Married,,Platinum,South,22.0,Groceries,16.80835202,2.0,5.897800019,377.5828897,96.0,2.0
344.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
345.0,34.0,63451.70581,19.42404037,18.0,2.0,Female,Bachelor's,Married,Employed,Silver,South,13.0,Groceries,39.81413278,3.0,7.353429559,770.0108429,145.0,2.0
346.0,50.0,120218.5865,80.46168767,4.0,2.0,Female,Master's,Married,Unemployed,Bronze,,21.0,Fashion,25.50273683,9.0,5.807709026,677.2199708,124.0,4.0
347.0,65.0,33857.77291,46.36050179,1.0,2.0,Female,High School,Married,Employed,Bronze,,12.0,Groceries,32.53568381,3.0,7.110127188,309.8331662,188.0,0.0
348.0,29.0,29767.91163,48.81391834,1.0,5.0,Female,Bachelor's,Single,Employed,Gold,North,28.0,Fashion,21.80838489,14.0,8.86203642,418.9280919,56.0,4.0
349.0,68.0,114664.5383,14.21451727,26.0,5.0,Female,High School,Divorced,Retired,Silver,North,20.0,Fashion,36.58762401,12.0,4.89044159,338.2139917,348.0,4.0
350.0,43.0,84413.87111,8.979549862,45.0,3.0,Female,High School,,Retired,Silver,North,0.0,,42.60747185,9.0,4.714867655,613.7123548,108.0,2.0
351.0,39.0,109492.3115,73.06599139,20.0,5.0,Male,PhD,Single,,Silver,East,26.0,Fashion,35.97049748,4.0,7.878210588,716.0627234,4.0,2.0
352.0,63.0,76527.55402,50.14965408,23.0,4.0,Female,Master's,Single,Employed,Gold,North,18.0,Fashion,28.06621821,13.0,6.242984533,360.8185529,23.0,4.0
353.0,47.0,52032.26432,44.24821956,10.0,3.0,Male,Master's,Single,Unemployed,Silver,South,28.0,Groceries,25.63960818,5.0,1.639061022,761.0858013,220.0,4.0
354.0,55.0,126483.3013,73.22131464,11.0,1.0,Female,PhD,Single,Unemployed,Bronze,North,27.0,Fashion,33.90438429,14.0,9.029008141,605.5299381,314.0,3.0
355.0,55.0,123924.0643,76.785777,41.0,4.0,Female,PhD,Married,Employed,Gold,South,0.0,Home,35.59149012,2.0,1.27704792,679.4829567,293.0,0.0
356.0,62.0,110310.5412,16.7319086,41.0,4.0,,High School,Married,Retired,Bronze,North,3.0,Groceries,30.14282496,12.0,7.735567206,834.2710167,9.0,0.0
357.0,68.0,55378.86784,61.4122898,5.0,3.0,Male,Bachelor's,Divorced,Employed,Bronze,East,9.0,Groceries,33.12240238,3.0,7.829147284,346.0245435,164.0,1.0
358.0,25.0,96729.98669,114.4000541,1.0,4.0,Male,,Single,Employed,Gold,West,2.0,Groceries,9.346490712,2.0,9.577999768,795.6732126,214.0,4.0
359.0,44.0,66926.6066,75.38613352,17.0,3.0,Female,Bachelor's,Divorced,Retired,Platinum,North,26.0,Electronics,47.82944823,1.0,1.487209676,369.3564828,125.0,4.0
360.0,44.0,31905.66953,66.03856047,22.0,4.0,Male,Bachelor's,Married,Retired,Platinum,North,19.0,Groceries,40.58478787,9.0,6.371711747,516.1273437,175.93684210526317,4.0
361.0,51.0,139250.7648,95.70484749,34.0,5.0,Female,PhD,Married,Unemployed,Bronze,East,8.0,,21.82675414,11.0,4.850565136,768.291283,279.0,4.0
362.0,38.0,37786.42202,7.826843619,45.0,3.0,Female,Bachelor's,Married,Unemployed,Platinum,North,2.0,Home,30.32656749,8.0,3.975696594,798.4398302,87.0,0.0
363.0,47.0,143530.856,6.648417394,41.0,4.0,Male,High School,Single,Unemployed,Silver,South,27.0,Groceries,7.129603856,0.0,1.812867043,578.5044204,113.0,1.0
364.0,50.0,77980.75048,28.93652039,29.0,3.0,Male,PhD,Single,Unemployed,Gold,North,5.0,Groceries,6.85525163,1.0,6.063887077,626.7575511,20.0,3.0
365.0,45.0,44067.28075,26.90886269,4.0,4.0,Male,Bachelor's,Married,Retired,Bronze,North,5.0,Home,16.28592508,7.0,5.311366531,689.481034,147.0,2.0
366.0,64.0,90447.12316,25.45090111,5.0,4.0,,PhD,Divorced,Employed,Silver,West,22.0,Groceries,36.03657391,14.0,1.940990123,758.0172676,244.0,2.0
367.0,50.0,133482.9587,51.41875570550104,11.0,1.0,Female,High School,Divorced,Unemployed,Platinum,West,24.0,Electronics,43.34664865,6.0,6.512405564,366.8311432,265.0,0.0
368.0,22.0,115189.2352,25.70507379,21.0,4.0,Male,High School,Married,Unemployed,Silver,North,11.0,Fashion,30.1633646,11.0,7.641578082,745.5381195,216.0,3.0
369.0,43.0,124852.9492,27.92302289,35.0,2.0,Male,Bachelor's,Divorced,Retired,Platinum,East,22.0,Home,28.94597328,0.0,7.905504709,564.7018828,239.0,4.0
370.0,36.0,105641.8377,76.18042798,12.0,4.0,Female,PhD,Married,Retired,Bronze,West,29.0,Home,27.155004604208422,4.0,9.148358694,547.8428838,231.0,0.0
371.0,21.0,109995.9534,45.5242444,26.0,3.0,Male,Bachelor's,Divorced,Employed,Silver,North,0.0,Electronics,12.27190802,9.0,4.685236677,533.1448636,231.0,0.0
372.0,52.0,130395.4347,77.89434514,19.0,4.0,Male,Bachelor's,Married,Employed,Gold,West,15.0,Fashion,10.32593456,5.0,9.577654918,580.0663719,175.93684210526317,3.0
373.0,66.0,87809.97610992633,7.471249599,45.0,1.0,,PhD,Divorced,Retired,Bronze,North,28.0,Electronics,39.23058925,4.0,8.788864646,819.7778044,175.93684210526317,1.0
374.0,34.0,83625.24527,49.26954817,7.0,4.0,Male,Bachelor's,Single,Unemployed,Silver,West,4.0,Fashion,46.73765981,3.0,3.668514139,601.512075,228.0,0.0
375.0,61.0,48757.22744,4.327746418,47.0,2.0,Female,High School,Married,Unemployed,Silver,West,8.0,Electronics,25.62274474,13.0,2.433547336,824.247646,65.0,1.0
376.0,45.0,148396.841,7.202667142,7.0,4.0,Female,PhD,Married,Unemployed,Platinum,South,9.0,Groceries,34.67505464,12.0,4.918504565,399.1595718,278.0,2.0
377.0,47.0,142727.7142,90.73730788,26.0,5.0,Male,PhD,Divorced,Employed,Bronze,North,12.0,Electronics,46.15059429,0.0,4.617088372,698.2747884,268.0,4.0
378.0,46.0,25125.48548,14.78529174,40.0,5.0,,PhD,Married,Unemployed,Bronze,North,14.0,Home,9.055113482,6.0,6.181473748,746.7317462,208.0,0.0
379.0,63.0,111724.7724,53.70964755,5.0,4.0,Female,PhD,Married,Unemployed,Bronze,North,11.0,Home,39.67166539,8.0,6.250476091,673.5208572,15.0,4.0
380.0,23.0,140282.2813,41.69846466,21.0,4.0,Male,Bachelor's,Married,Retired,Bronze,North,4.0,Home,32.7567598,5.0,7.749882859,633.8072541,296.0,0.0
381.0,52.0,43474.79487,35.3869893,14.0,2.0,Male,Bachelor's,Single,Unemployed,Platinum,West,4.0,Electronics,31.93867305,2.0,5.589009534,575.6355494953684,219.0,3.0
382.0,58.0,93832.87997,90.08350122,4.0,2.0,Male,High School,Single,Retired,Gold,South,27.0,Home,18.16431928,14.0,,773.5117654,256.0,0.0
383.0,54.0,139013.4787,3.160516281,23.0,3.0,Male,Master's,Divorced,Unemployed,Bronze,South,27.0,Home,35.77520096,9.0,8.72462202,751.9056284,267.0,1.0
384.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
385.0,46.0,110664.6347,51.41875570550104,20.0,5.0,Male,High School,Divorced,Unemployed,Gold,North,17.0,Groceries,10.07861742,3.0,9.741677143,766.7232114,118.0,3.0
386.0,66.0,58655.37096,56.45665016,15.0,2.0,Male,Master's,Single,Unemployed,Gold,East,11.0,Fashion,29.00846439,9.0,2.060740978,527.7377407,177.0,2.0
387.0,63.0,140171.5054,93.74542374,45.0,5.0,Male,High School,Divorced,Retired,Platinum,,26.0,Fashion,9.556933144,4.0,,439.5332565,19.0,1.0
388.0,48.0,146237.5719,6.173530049,29.0,4.0,Male,Bachelor's,Single,Retired,Bronze,East,2.0,Fashion,44.26583087,14.0,1.819106262,778.3727124,35.0,3.0
389.0,52.0,142754.6436,42.46053859,8.0,3.0,Female,PhD,Single,Retired,Gold,North,25.0,Electronics,27.84365252,11.0,3.079325242,537.6136398,334.0,1.0
390.0,50.0,81647.84817,26.75562131,41.0,2.0,Female,PhD,Divorced,Unemployed,Bronze,South,24.0,Fashion,41.35845602,11.0,1.419219479,744.6005796,107.0,2.0
391.0,69.0,132065.5446,173.3512755,48.0,1.0,Female,Bachelor's,Married,Unemployed,Bronze,South,6.0,,21.56385369,0.0,7.34601832,575.6355494953684,188.0,0.0
392.0,38.0,129791.4218,98.14841196,19.0,3.0,Male,PhD,Married,Employed,Silver,North,16.0,Electronics,10.62852021,4.0,8.652688629,302.1611268,177.0,0.0
393.0,49.0,61483.06152,26.39647618,48.0,4.0,Male,PhD,Single,Unemployed,Bronze,West,18.0,Fashion,6.867468697,0.0,4.906639736,572.5025561,95.0,0.0
394.0,40.0,127759.0116,65.76328555,39.0,2.0,Female,Master's,Divorced,Employed,Silver,North,27.0,Fashion,17.66793293,8.0,9.356698675,355.1255412,314.0,3.0
395.0,50.0,24810.99251,20.61166564,46.0,3.0,Male,Bachelor's,Married,Retired,Gold,West,17.0,Electronics,15.99051652,6.0,6.312691646,714.9067755,19.0,1.0
396.0,20.0,97515.0842,56.9676952,28.0,4.0,Female,Master's,Divorced,Retired,Platinum,South,28.0,Groceries,30.21583883,2.0,,451.8413248,163.0,1.0
397.0,35.0,49901.14885,46.92931618,46.0,4.0,Male,Master's,Married,Retired,Silver,West,24.0,Home,27.155004604208422,8.0,8.608772815,544.0051056,96.0,1.0
398.0,42.0,35673.69515,97.22852763,47.0,5.0,Female,PhD,Divorced,Employed,Platinum,North,23.0,Home,28.42567449,1.0,3.671201845,347.8684608,142.0,2.0
399.0,59.0,30003.91621,61.2442,4.0,2.0,Female,PhD,Single,Unemployed,Gold,North,4.0,Home,22.62972839,11.0,4.188391492,457.6625866,61.0,3.0
400.0,48.0,110517.5409,35.60113084,15.0,2.0,Female,Bachelor's,Divorced,Retired,Bronze,North,26.0,Groceries,30.97050215,6.0,,729.8196338,241.0,0.0
401.0,20.0,64183.74529,112.2954827,35.0,4.0,Male,PhD,Married,Unemployed,Gold,West,27.0,Electronics,36.60878877,8.0,9.108671464,383.3733515,237.0,2.0
402.0,57.0,114219.6803,15.97343604,37.0,3.0,Female,PhD,Single,Unemployed,Platinum,West,1.0,Fashion,33.53413753,5.0,9.788344986,655.9377586,130.0,1.0
403.0,63.0,28496.3243,23.30637607,1.0,1.0,Male,Bachelor's,Divorced,Retired,Gold,West,0.0,Electronics,49.30899662,9.0,9.116544848,804.584219,92.0,0.0
404.0,41.0,60987.74392,25.84569947,3.0,2.0,Male,PhD,Married,Employed,,South,6.0,Electronics,11.22194047,4.0,2.146348324,673.9102179,90.0,3.0
405.0,67.0,90133.86801,85.21098973,47.0,3.0,Male,Master's,Single,Unemployed,Gold,East,28.0,Fashion,24.3381654,11.0,8.413518575,746.0619291,132.0,4.0
406.0,49.0,122794.0114,56.56105604,24.0,2.0,Male,Bachelor's,Divorced,,Bronze,East,10.0,Groceries,24.11738315,6.0,4.688546303,359.9343961,122.0,1.0
407.0,64.0,61437.82538,52.81570023,27.0,2.0,Male,PhD,Married,Unemployed,Silver,North,10.0,Home,23.76739417,13.0,9.917212204,437.9025043,341.0,1.0
408.0,39.0,101365.8789,12.36211832,47.0,4.0,Male,High School,Divorced,Unemployed,Platinum,South,17.0,Home,34.87092764,14.0,5.250528679,791.9963687,117.0,1.0
409.0,40.0,135177.1073,86.15382964,36.0,1.0,Male,Bachelor's,Divorced,Unemployed,Bronze,West,16.0,Electronics,27.04226272,14.0,5.984524743,693.3080875,197.0,1.0
410.0,19.0,87809.97610992633,72.55861602,34.0,4.0,Female,Bachelor's,Single,Unemployed,Bronze,,1.0,Groceries,28.28446519,5.0,5.767974237,651.7546045,281.0,0.0
411.0,44.0,50284.73172,7.699167828,29.0,4.0,Female,High School,Single,,Gold,South,6.0,Home,24.45601965,4.0,,665.0717049,0.0,3.0
412.0,59.0,23172.1016,71.07567463,24.0,4.0,Female,PhD,Married,Employed,Silver,North,6.0,Groceries,49.62647575,13.0,1.6751988,527.8103049,210.0,2.0
413.0,19.0,133112.8536,54.81028352,24.0,2.0,Male,PhD,Single,Employed,Bronze,South,9.0,Fashion,46.7402607,1.0,9.060861074,324.5061474,262.0,0.0
414.0,43.0,22765.02341,9.090809229,42.0,2.0,Male,Bachelor's,Married,Retired,,South,21.0,Electronics,18.84758852,7.0,8.224082313,731.4428481,175.93684210526317,3.0
415.0,34.0,87809.97610992633,46.37176351,4.0,3.0,Male,Bachelor's,Divorced,Employed,Silver,East,20.0,Electronics,10.02172661,14.0,2.255741025,673.2922799,211.0,2.0
416.0,57.0,88761.82742,48.98493243,3.0,3.0,Male,PhD,Divorced,Employed,Gold,North,2.0,Groceries,42.78941258,12.0,7.990914442,560.0424553,86.0,1.0
417.0,50.0,142078.8008,17.41167948,34.0,3.0,Female,PhD,Married,Employed,Bronze,West,29.0,Home,49.87266131,6.0,6.632619994,794.8677885,175.93684210526317,3.0
418.0,26.0,123841.8207,94.62411655,49.0,2.0,Male,Master's,Divorced,Unemployed,,East,11.0,Groceries,18.16740023,5.0,4.682294091,484.8878157,349.0,1.0
419.0,60.0,149731.4344,51.41875570550104,23.0,5.0,Female,Bachelor's,Single,Unemployed,Platinum,East,2.0,Fashion,21.10032166,4.0,3.286190342,461.8769593,186.0,3.0
420.0,43.0,65592.53601,67.2332114,23.0,2.0,Male,Bachelor's,Divorced,Retired,Platinum,West,10.0,Home,47.37349317,4.0,8.737559052,780.0379788,60.0,4.0
421.0,56.0,119734.4776,51.41875570550104,45.0,3.0,Female,High School,Single,Retired,Bronze,South,28.0,Home,37.00082831,8.0,7.301694334,738.3432101,284.0,1.0
422.0,46.0,72251.01877,51.41875570550104,5.0,4.0,Male,Master's,Married,Retired,Silver,West,11.0,Groceries,18.30372493,0.0,5.929659185,583.2388959,94.0,1.0
423.0,59.0,82383.83064,65.44637325,31.0,3.0,Female,PhD,Married,,Bronze,North,28.0,Fashion,31.14709211,8.0,6.486116805,371.9041067,273.0,1.0
424.0,43.0,101575.7102,54.99775507,41.0,2.0,Male,Master's,Divorced,Employed,,West,3.0,Home,47.49033107,5.0,1.819595639,418.2893093,40.0,0.0
425.0,52.0,133578.0248,7.165037482,6.0,3.0,Female,PhD,Divorced,Employed,Platinum,South,24.0,Electronics,41.53158981,3.0,5.265277848,660.9253947,146.0,2.0
426.0,67.0,147930.851,51.73776223,37.0,4.0,Male,PhD,Single,Unemployed,Platinum,West,15.0,Fashion,38.38247212,9.0,2.743302635,511.7726808,245.0,1.0
427.0,43.0,119875.5438,80.83395811,47.0,2.0,Female,Master's,Single,Retired,Silver,South,19.0,Home,38.16483403,13.0,2.875453111,760.0602554,131.0,1.0
428.0,41.0,74309.68168,46.46474788,40.0,2.0,Female,Bachelor's,Divorced,Retired,Silver,South,17.0,Groceries,13.01091459,6.0,6.951735661,822.4752551,296.0,0.0
429.0,30.0,74776.4103,6.143701178,7.0,2.0,Male,PhD,Divorced,Retired,Bronze,North,28.0,Home,42.11065577,3.0,9.201305367,743.1003089,122.0,0.0
430.0,24.0,115885.6992,78.84154174,39.0,4.0,Female,Master's,Married,Unemployed,Gold,West,21.0,Electronics,17.42533846,4.0,,507.6499826,142.0,1.0
431.0,53.0,51041.02895,20.93501443,38.0,1.0,Male,High School,Married,Retired,Bronze,West,5.0,Fashion,46.86649961,13.0,,733.7775361,181.0,3.0
432.0,62.0,34361.63471,26.60346265,21.0,5.0,Male,Master's,Married,Retired,Silver,,20.0,Home,21.4087996,4.0,6.838722435,493.2929204,191.0,1.0
433.0,37.0,66100.88049,17.30592899,20.0,3.0,Male,High School,Divorced,Unemployed,Gold,South,14.0,Electronics,43.59471787,7.0,8.840683417,391.9050483,206.0,3.0
434.0,18.0,57341.06892,33.69129142,3.0,5.0,Female,PhD,Divorced,,Platinum,West,0.0,Home,16.98050725,6.0,7.73486921,318.3662627,230.0,0.0
435.0,25.0,58520.05566,75.91839906,22.0,5.0,Female,Master's,Divorced,,Silver,North,2.0,Home,27.155004604208422,12.0,8.818815075,512.144192,21.0,0.0
436.0,63.0,50369.00764,52.41920009,47.0,3.0,Male,Master's,Married,Unemployed,Silver,South,4.0,Fashion,9.809838297,3.0,5.828992039,796.957617,79.0,4.0
437.0,33.0,25472.11465,21.28324614,4.0,2.0,Male,High School,,Unemployed,Gold,North,21.0,Groceries,34.70535063,7.0,7.766886199,431.4426233,129.0,2.0
438.0,31.0,22323.61152,87.90517774,28.0,2.0,Female,Master's,Single,Unemployed,Silver,West,29.0,Groceries,42.62356738,10.0,2.260581034,413.5822407,291.0,0.0
439.0,29.0,148403.9107,88.07860364,12.0,2.0,Female,Master's,Divorced,Employed,Silver,North,16.0,Electronics,37.33012766,3.0,4.134471538,833.4014319,275.0,1.0
440.0,68.0,75610.50739,87.18726408,38.0,4.0,Female,,Divorced,Retired,Silver,East,29.0,Electronics,28.54663308,9.0,4.50594248,313.7522621,322.0,4.0
441.0,40.0,69962.46413,24.64082493,36.0,2.0,Male,Master's,Divorced,Unemployed,Silver,South,13.0,Electronics,7.030214537,1.0,5.601661716,732.1801827,54.0,2.0
442.0,32.0,108354.1468,45.67269507,47.0,2.0,Male,,Divorced,Employed,,East,28.0,Fashion,47.00484532,8.0,9.361687242,476.7534757,65.0,4.0
443.0,45.0,48373.00542,98.51397596,41.0,3.0,Male,High School,Divorced,Retired,Silver,East,29.0,Groceries,36.74702969,2.0,8.868669042,320.6183763,226.0,0.0
444.0,51.0,87809.97610992633,77.42923515,5.0,4.0,Male,Master's,Single,Retired,Silver,South,2.0,Electronics,38.56389073,5.0,2.210729431,804.7913971,25.0,2.0
445.0,19.0,87809.97610992633,3.689574701,13.0,2.0,Male,High School,Single,Retired,Silver,South,25.0,Electronics,40.7606259,5.0,2.555106867,376.8032816,252.0,3.0
446.0,49.0,31623.4303,7.455254535,23.0,1.0,,High School,Divorced,Unemployed,Platinum,North,12.0,Home,38.64845417,1.0,4.218764946,603.478606,196.0,2.0
447.0,40.0,74285.50085,46.9292063,30.0,1.0,Male,High School,Married,Unemployed,Silver,South,2.0,Home,24.85022738,11.0,3.616694793,450.7298141,129.0,1.0
448.0,39.0,134285.38,91.01280038,37.0,5.0,,Master's,Divorced,Retired,Platinum,East,10.0,Electronics,38.01298232,3.0,,335.8560412,242.0,3.0
449.0,68.0,142815.1629,54.331478,25.0,4.0,Female,Master's,,Retired,Platinum,East,1.0,Home,33.12620545,6.0,9.12498443,327.4573671,311.0,3.0
450.0,42.0,80762.19646,50.2834383,47.0,2.0,Male,High School,Divorced,Retired,Bronze,,23.0,Home,43.43073502,8.0,9.660623875,363.5561844,211.0,1.0
451.0,39.0,87809.97610992633,11.4418963,27.0,2.0,Female,Bachelor's,Married,Retired,Bronze,South,14.0,Home,41.11069169,11.0,6.882426573,339.2518576,189.0,3.0
452.0,39.0,41714.41299,66.02123037,14.0,2.0,Male,High School,Married,Retired,Platinum,East,12.0,Fashion,6.861847211,9.0,8.543432813,718.3069635,289.0,0.0
453.0,66.0,148851.9214,82.3882129,48.0,1.0,Female,Bachelor's,Married,Retired,Platinum,West,18.0,Electronics,22.04991906,10.0,5.726819802,567.0614113,225.0,2.0
454.0,69.0,250586.6059,38.66158074,47.0,5.0,Male,High School,,Employed,Silver,West,21.0,Electronics,6.562226848,0.0,2.874942522,488.5906502,245.0,2.0
455.0,59.0,142555.1306,77.78557324,36.0,4.0,Male,PhD,Married,Retired,Bronze,North,15.0,Home,9.593371614,7.0,5.722195709,530.1029006,55.0,1.0
456.0,23.0,104454.0644,96.48318874,39.0,3.0,Female,,,Unemployed,Gold,East,17.0,Fashion,32.06348249,1.0,5.995743413,810.9207046,54.0,0.0
457.0,32.0,99005.78333,21.17287945,16.0,4.0,Male,High School,Single,Unemployed,Bronze,North,6.0,,44.32198195,13.0,7.682118078,800.913497,275.0,1.0
458.0,60.0,86649.50643,52.80963349,22.0,2.0,Female,Master's,Married,Unemployed,Platinum,East,12.0,Fashion,10.39211414,0.0,2.978946907,693.6220641,305.0,1.0
459.0,54.0,49987.07552,29.42665785,21.0,4.0,Male,Bachelor's,Married,Retired,Platinum,North,3.0,Electronics,25.29901794,7.0,4.314793439,786.5753076,339.0,2.0
460.0,50.0,42948.64416,79.49258748,21.0,4.0,Male,PhD,Married,Unemployed,Silver,North,8.0,Home,45.98955072,1.0,4.276247223,475.8064152,152.0,2.0
461.0,25.0,48663.20718,58.18174322,8.0,2.0,Male,Bachelor's,Single,Employed,Silver,South,29.0,Electronics,41.64354427,5.0,9.634956362,509.6101293,52.0,2.0
462.0,43.0,44236.97408,63.82365934,49.0,4.0,Female,PhD,Divorced,Retired,Bronze,North,9.0,Fashion,28.38505534,14.0,4.995504643,637.5417,110.0,1.0
463.0,61.0,121345.9816,79.9935018,16.0,2.0,Female,High School,Married,Unemployed,Silver,South,8.0,Groceries,39.72071477,5.0,7.795845706,642.994271,203.0,1.0
464.0,22.0,65516.28369,40.20107679,31.0,2.0,Male,,Married,Employed,Gold,West,6.0,Fashion,28.52121983,4.0,7.757302432,564.9349109,111.0,3.0
465.0,56.0,27519.54795,91.59391677,42.0,1.0,Female,Master's,Married,Employed,,East,14.0,Groceries,12.11415518,7.0,3.389897663,520.3618166,324.0,3.0
466.0,21.0,145983.3419,53.76985786,10.0,3.0,Male,Bachelor's,Single,,Silver,West,27.0,Electronics,10.61312509,2.0,6.146827204,842.3991714,257.0,1.0
467.0,23.0,134892.165,16.63752746,32.0,4.0,Female,Master's,Single,Employed,Gold,East,7.0,Electronics,13.47657044,12.0,9.04872604,751.6179944,15.0,0.0
468.0,62.0,140607.7968,69.8940127,34.0,5.0,Female,Bachelor's,Divorced,Unemployed,Gold,West,18.0,Home,20.79149427,9.0,5.276779475,539.2391088,349.0,1.0
469.0,49.0,149338.0169,79.53287369,9.0,3.0,Male,Bachelor's,Married,Employed,Bronze,East,10.0,Groceries,46.87381705,14.0,9.506057566,700.0108625,165.0,2.0
470.0,69.0,42606.3824,32.35940603,17.0,4.0,Male,PhD,Single,Retired,Gold,North,4.0,Fashion,40.98552861,3.0,2.930124064,448.2589313,300.0,2.0
471.0,47.0,71511.46246,85.86074644,11.0,4.0,Male,Bachelor's,Divorced,Retired,Platinum,East,1.0,Electronics,27.155004604208422,6.0,1.667431952,355.0931294,279.0,1.0
